path_local,rel_norm,dominio,suffix,ok,encoding_used,delimiter,n_rows,n_cols,columns,date_cols_guess,min_date,max_date,error
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2025_F2_Inf.Diario.csv,Informações Diária/2025_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",119,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2025-01-01 00:00:00+00:00,2025-04-29 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2018_F3_Inf.Diario.csv,Informações Diária/2018_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",364,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2018-01-02 00:00:00+00:00,2018-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2019_F3_Inf.Diario.csv,Informações Diária/2019_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2019-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2020_F3_Inf.Diario.csv,Informações Diária/2020_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2020-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2021_F3_Inf.Diario.csv,Informações Diária/2021_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,44,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito,Data_base,2021-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2022_F3_Inf.Diario.csv,Informações Diária/2022_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",311,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2022-01-01 00:00:00+00:00,2022-11-09 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2023_F3_Inf.Diario.csv,Informações Diária/2023_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",231,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2023-02-13 00:00:00+00:00,2023-10-01 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2024_F3_Inf.Diario.csv,Informações Diária/2024_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",228,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2024-03-22 00:00:00+00:00,2024-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2025_F3_Inf.Diario.csv,Informações Diária/2025_F3_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",118,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2025-01-01 00:00:00+00:00,2025-04-29 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2018_F4_Inf.Diario.csv,Informações Diária/2018_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",1551,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2018-01-01 00:00:00+00:00,2022-03-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2019_F4_Inf.Diario.csv,Informações Diária/2019_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2019-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2020_F4_Inf.Diario.csv,Informações Diária/2020_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2020-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2021_F4_Inf.Diario.csv,Informações Diária/2021_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2021-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2022_F4_Inf.Diario.csv,Informações Diária/2022_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2022-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2023_F4_Inf.Diario.csv,Informações Diária/2023_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2024_F4_Inf.Diario.csv,Informações Diária/2024_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2025_F4_Inf.Diario.csv,Informações Diária/2025_F4_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",119,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2025-01-01 00:00:00+00:00,2025-04-29 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2018_F5_Inf.Diario.csv,Informações Diária/2018_F5_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2019_F5_Inf.Diario.csv,Informações Diária/2019_F5_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2019-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2020_F5_Inf.Diario.csv,Informações Diária/2020_F5_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2020-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,
